wl_calc,spectrum_peak_nm_fit
1544.9702335001102,1544.4732657111288
1544.9704335001102,1544.4747856824124
1544.9706335001101,1544.4763061349001
1544.97083350011,1544.477827059195
1544.97103350011,1544.4793484458971
1544.97123350011,1544.4808702856096
1544.97143350011,1544.4823925689338
1544.9716335001099,1544.483915286471
1544.9718335001098,1544.485438428823
1544.9720335001098,1544.4869619865917
1544.9722335001097,1544.4884859503788
1544.9724335001097,1544.490010310786
1544.9726335001096,1544.4915350584151
1544.9728335001096,1544.4930601838676
1544.9730335001095,1544.4945856777454
1544.9732335001095,1544.49611153065
1544.9734335001094,1544.4976377331836
1544.9736335001094,1544.4991642759471
1544.9738335001093,1544.500691149543
1544.9740335001093,1544.5022183445726
1544.9742335001092,1544.5037458516379
1544.9744335001092,1544.5052736613404
1544.9746335001091,1544.5068017642816
1544.974833500109,1544.5083301510638
1544.975033500109,1544.5098588122878
1544.975233500109,1544.5113877385566
1544.975433500109,1544.5129169204706
1544.9756335001089,1544.5144463486329
1544.9758335001088,1544.5159760136437
1544.9760335001088,1544.5175059061057
1544.9762335001087,1544.5190360166205
1544.9764335001087,1544.5205663357895
1544.9766335001086,1544.5220968542149
1544.9768335001086,1544.5236275624977
1544.9770335001085,1544.52515845124
1544.9772335001085,1544.526689511044
1544.9774335001084,1544.5282207325108
1544.9776335001084,1544.529752106242
1544.9778335001083,1544.5312836228397
1544.9780335001083,1544.5328152729057
1544.9782335001082,1544.5343470470411
1544.9784335001082,1544.5358789358484
1544.9786335001081,1544.5374109299287
1544.978833500108,1544.5389430198843
1544.979033500108,1544.5404751963163
1544.979233500108,1544.542007449827
1544.979433500108,1544.543539771017
1544.9796335001079,1544.5450721504897
1544.9798335001078,1544.5466045788457
1544.9800335001078,1544.5481370466869
1544.9802335001077,1544.5496695446147
1544.9804335001077,1544.5512020632314
1544.9806335001076,1544.5527345931387
1544.9808335001076,1544.554267124938
1544.9810335001075,1544.5557996492312
1544.9812335001075,1544.5573321566199
1544.9814335001074,1544.5588646377055
1544.9816335001074,1544.5603970830905
1544.9818335001073,1544.5619294833762
1544.9820335001073,1544.563461829164
1544.9822335001072,1544.564994111056
1544.9824335001072,1544.5665263196533
1544.982633500107,1544.5680584455586
1544.982833500107,1544.5695904793733
1544.983033500107,1544.5711224116985
1544.983233500107,1544.5726542331372
1544.983433500107,1544.5741859342895
1544.9836335001069,1544.5757175057588
1544.9838335001068,1544.577248938145
1544.9840335001068,1544.5787802220511
1544.9842335001067,1544.5803113480783
1544.9844335001067,1544.5818423068288
1544.9846335001066,1544.5833730889037
1544.9848335001066,1544.5849036849052
1544.9850335001065,1544.5864340854343
1544.9852335001065,1544.5879642810937
1544.9854335001064,1544.5894942624845
1544.9856335001064,1544.5910240202086
1544.9858335001063,1544.5925535448675
1544.9860335001063,1544.5940828270634
1544.9862335001062,1544.5956118573977
1544.9864335001062,1544.5971406264716
1544.986633500106,1544.5986691248877
1544.986833500106,1544.6001973432474
1544.987033500106,1544.6017252721524
1544.987233500106,1544.603252902204
1544.987433500106,1544.6047802240048
1544.9876335001059,1544.6063072281552
1544.9878335001058,1544.6078339052585
1544.9880335001058,1544.6093602459152
1544.9882335001057,1544.6108862407277
1544.9884335001057,1544.6124118802973
1544.9886335001056,1544.613937155226
1544.9888335001056,1544.6154620561156
1544.9890335001055,1544.616986573567
1544.9892335001055,1544.618510698183
1544.9894335001054,1544.6200344205645
1544.9896335001054,1544.6215577313135
1544.9898335001053,1544.6230806210322
1544.9900335001053,1544.6246030803218
1544.9902335001052,1544.6261250997836
1544.9904335001052,1544.62764667002
1544.990633500105,1544.6291677816325
1544.990833500105,1544.630688425223
1544.991033500105,1544.6322085913932
1544.991233500105,1544.6337282707445
1544.991433500105,1544.6352474538785
1544.9916335001049,1544.6367661313975
1544.9918335001048,1544.6382842939029
1544.9920335001048,1544.6398019319963
1544.9922335001047,1544.6413190362796
1544.9924335001047,1544.6428355973546
1544.9926335001046,1544.6443516058225
1544.9928335001046,1544.6458670522857
1544.9930335001045,1544.6473819273454
1544.9932335001045,1544.6488962216033
1544.9934335001044,1544.6504099256617
1544.9936335001044,1544.651923030122
1544.9938335001043,1544.6534355255853
1544.9940335001043,1544.6549474026544
1544.9942335001042,1544.6564586519298
1544.9944335001042,1544.657969264015
1544.994633500104,1544.65947922951
1544.994833500104,1544.6609885390171
1544.995033500104,1544.662497183138
1544.995233500104,1544.664005152475
1544.995433500104,1544.665512437628
1544.9956335001038,1544.6670190292011
1544.9958335001038,1544.6685249177942
1544.9960335001037,1544.6700300940104
1544.9962335001037,1544.6715345484504
1544.9964335001036,1544.6730382717158
1544.9966335001036,1544.6745412544094
1544.9968335001035,1544.676043487132
1544.9970335001035,1544.6775449604854
1544.9972335001034,1544.679045665072
1544.9974335001034,1544.6805455914925
1544.9976335001033,1544.6820447303496
1544.9978335001033,1544.6835430722442
1544.9980335001032,1544.6850406077783
1544.9982335001032,1544.686537327554
1544.9984335001031,1544.6880332221724
1544.998633500103,1544.6895282822356
1544.998833500103,1544.6910224983455
1544.999033500103,1544.6925158611032
1544.999233500103,1544.6940083611105
1544.999433500103,1544.6954999889697
1544.9996335001028,1544.6969907352823
1544.9998335001028,1544.69848059065
1545.0000335001027,1544.6999695456739
1545.0002335001027,1544.7014575909566
1545.0004335001026,1544.7029447170992
1545.0006335001026,1544.7044309147034
1545.0008335001025,1544.7059161743719
1545.0010335001025,1544.7074004867047
1545.0012335001024,1544.7088838423053
1545.0014335001024,1544.7103662317745
1545.0016335001023,1544.7118476457135
1545.0018335001023,1544.7133280747257
1545.0020335001022,1544.7148075094105
1545.0022335001022,1544.7162859403716
1545.0024335001021,1544.71776335821
1545.002633500102,1544.7192397535273
1545.002833500102,1544.7207151169255
1545.003033500102,1544.7221894390054
1545.003233500102,1544.72366271037
1545.003433500102,1544.7251349216203
1545.0036335001018,1544.7266060633585
1545.0038335001018,1544.7280761261854
1545.0040335001017,1544.7295451007035
1545.0042335001017,1544.7310129775146
1545.0044335001016,1544.73247974722
1545.0046335001016,1544.7339454004214
1545.0048335001015,1544.7354099277209
1545.0050335001015,1544.7368733197195
1545.0052335001014,1544.7383355670197
1545.0054335001014,1544.7397966602227
1545.0056335001013,1544.7412565899306
1545.0058335001013,1544.742715346745
1545.0060335001012,1544.7441729212676
1545.0062335001012,1544.7456293040996
1545.0064335001011,1544.747084485844
1545.006633500101,1544.7485384571007
1545.006833500101,1544.7499912084727
1545.007033500101,1544.7514427305614
1545.007233500101,1544.7528930139686
1545.007433500101,1544.7543420492962
1545.0076335001008,1544.7557898271457
1545.0078335001008,1544.7572363381182
1545.0080335001007,1544.7586815728164
1545.0082335001007,1544.7601255218412
1545.0084335001006,1544.7615681757954
1545.0086335001006,1544.7630095252796
1545.0088335001005,1544.7644495608959
1545.0090335001005,1544.7658882758851
1545.0092335001004,1544.7673256730004
1545.0094335001004,1544.7687617571387
1545.0096335001003,1544.770196533196
1545.0098335001003,1544.7716300060695
1545.0100335001002,1544.7730621806556
1545.0102335001002,1544.7744930618503
1545.0104335001001,1544.7759226545516
1545.0106335001,1544.777350963655
1545.0108335001,1544.7787779940577
1545.0110335001,1544.7802037506558
1545.0112335001,1544.781628238346
1545.0114335000999,1544.7830514620252
1545.0116335000998,1544.7844734265902
1545.0118335000998,1544.7858941369373
1545.0120335000997,1544.7873135979626
1545.0122335000997,1544.7887318145638
1545.0124335000996,1544.7901487916365
1545.0126335000996,1544.791564534078
1545.0128335000995,1544.7929790467847
1545.0130335000995,1544.7943923346534
1545.0132335000994,1544.7958044025797
1545.0134335000994,1544.7972152554619
1545.0136335000993,1544.7986248981952
1545.0138335000993,1544.800033335677
1545.0140335000992,1544.8014405728034
1545.0142335000992,1544.8028466144713
1545.0144335000991,1544.8042514655776
1545.014633500099,1544.8056551310183
1545.014833500099,1544.8070576156902
1545.015033500099,1544.8084589244904
1545.015233500099,1544.8098590623147
1545.0154335000989,1544.81125803406
1545.0156335000988,1544.8126558446236
1545.0158335000988,1544.8140524989014
1545.0160335000987,1544.8154480017902
1545.0162335000987,1544.8168423581865
1545.0164335000986,1544.818235572987
1545.0166335000986,1544.8196276510885
1545.0168335000985,1544.8210185973871
1545.0170335000985,1544.82240841678
1545.0172335000984,1544.8237971141632
1545.0174335000984,1544.8251846944343
1545.0176335000983,1544.826571162489
1545.0178335000983,1544.827956523224
1545.0180335000982,1544.8293407815363
1545.0182335000982,1544.8307239423218
1545.0184335000981,1544.8321060104784
1545.018633500098,1544.8334869909015
1545.018833500098,1544.8348668884885
1545.019033500098,1544.836245708135
1545.019233500098,1544.8376234547386
1545.0194335000979,1544.8390001331961
1545.0196335000978,1544.840375748403
1545.0198335000978,1544.8417503052572
1545.0200335000977,1544.8431238086537
1545.0202335000977,1544.8444962634908
1545.0204335000976,1544.8458676746639
1545.0206335000976,1544.84723804707
1545.0208335000975,1544.8486073856059
1545.0210335000975,1544.8499756951685
1545.0212335000974,1544.8513429806537
1545.0214335000974,1544.8527092469585
1545.0216335000973,1544.8540744989793
1545.0218335000973,1544.855438741613
1545.0220335000972,1544.856801979756
1545.0222335000972,1544.858164218305
1545.0224335000971,1544.8595254621566
1545.022633500097,1544.8608857162071
1545.022833500097,1544.862244985354
1545.023033500097,1544.8636032744928
1545.023233500097,1544.8649605885212
1545.0234335000969,1544.8663169323347
1545.0236335000968,1544.8676723108306
1545.0238335000968,1544.8690267289053
1545.0240335000967,1544.8703801914555
1545.0242335000967,1544.871732703378
1545.0244335000966,1544.8730842695693
1545.0246335000966,1544.8744348949256
1545.0248335000965,1544.875784584344
1545.0250335000965,1544.8771333427212
1545.0252335000964,1544.8784811749533
1545.0254335000964,1544.8798280859369
1545.0256335000963,1544.8811740805693
1545.0258335000963,1544.8825191637466
1545.0260335000962,1544.8838633403657
1545.0262335000962,1544.8852066153224
1545.0264335000961,1544.8865489935147
1545.026633500096,1544.887890479838
1545.026833500096,1544.8892310791894
1545.027033500096,1544.8905707964655
1545.027233500096,1544.8919096365632
1545.0274335000959,1544.8932476043785
1545.0276335000958,1544.8945847048083
1545.0278335000958,1544.8959209427494
1545.0280335000957,1544.897256323098
1545.0282335000957,1544.8985908507511
1545.0284335000956,1544.8999245306054
1545.0286335000956,1544.9012573675568
1545.0288335000955,1544.902589366503
1545.0290335000955,1544.9039205323395
1545.0292335000954,1544.905250869964
1545.0294335000954,1544.9065803842718
1545.0296335000953,1544.9079090801608
1545.0298335000953,1544.9092369625262
1545.0300335000952,1544.9105640362666
1545.0302335000952,1544.9118903062772
1545.0304335000951,1544.9132157774545
1545.030633500095,1544.9145404546957
1545.030833500095,1544.9158643428973
1545.031033500095,1544.9171874469557
1545.031233500095,1544.9185097717677
1545.0314335000949,1544.9198313222303
1545.0316335000948,1544.921152103239
1545.0318335000948,1544.9224721196913
1545.0320335000947,1544.9237913764837
1545.0322335000947,1544.9251098785128
1545.0324335000946,1544.9264276306747
1545.0326335000946,1544.9277446378667
1545.0328335000945,1544.9290609049854
1545.0330335000945,1544.9303764369267
1545.0332335000944,1544.9316912385877
1545.0334335000944,1544.9330053148656
1545.0336335000943,1544.9343186706558
1545.0338335000943,1544.9356313108563
1545.0340335000942,1544.9369432403623
1545.0342335000942,1544.938254464071
1545.034433500094,1544.9395649868793
1545.034633500094,1544.940874813683
1545.034833500094,1544.94218394938
1545.035033500094,1544.943492398866
1545.035233500094,1544.9448001670373
1545.0354335000939,1544.9461072587915
1545.0356335000938,1544.947413679025
1545.0358335000938,1544.9487194326337
1545.0360335000937,1544.9500245245147
1545.0362335000937,1544.9513289595645
1545.0364335000936,1544.95263274268
1545.0366335000936,1544.9539358787572
1545.0368335000935,1544.9552383726937
1545.0370335000935,1544.9565402293852
1545.0372335000934,1544.9578414537284
1545.0374335000934,1544.9591420506206
1545.0376335000933,1544.9604420249577
1545.0378335000933,1544.9617413816368
1545.0380335000932,1544.9630401255538
1545.0382335000932,1544.9643382616066
1545.038433500093,1544.96563579469
1545.038633500093,1544.9669327297024
1545.038833500093,1544.9682290715393
1545.039033500093,1544.969524825098
1545.039233500093,1544.970819995274
1545.0394335000929,1544.9721145869655
1545.0396335000928,1544.973408605068
1545.0398335000928,1544.9747020544783
1545.0400335000927,1544.9759949400932
1545.0402335000927,1544.977287266809
1545.0404335000926,1544.9785790395226
1545.0406335000926,1544.979870263131
1545.0408335000925,1544.9811609425299
1545.0410335000925,1544.9824510826165
1545.0412335000924,1544.9837406882873
1545.0414335000924,1544.985029764439
1545.0416335000923,1544.9863183159682
1545.0418335000923,1544.9876063477714
1545.0420335000922,1544.9888938647448
1545.0422335000922,1544.9901808717857
1545.042433500092,1544.9914673737906
1545.042633500092,1544.9927533756559
1545.042833500092,1544.9940388822783
1545.043033500092,1544.9953238985545
1545.043233500092,1544.9966084293808
1545.0434335000919,1544.9978924796542
1545.0436335000918,1544.9991760542712
1545.0438335000918,1545.0004591581283
1545.0440335000917,1545.001741796122
1545.0442335000917,1545.003023973149
1545.0444335000916,1545.004305694106
1545.0446335000915,1545.0055869638902
1545.0448335000915,1545.0068677873971
1545.0450335000914,1545.0081481695238
1545.0452335000914,1545.009428115167
1545.0454335000913,1545.0107076292236
1545.0456335000913,1545.0119867165895
1545.0458335000912,1545.013265382162
1545.0460335000912,1545.0145436308371
1545.0462335000911,1545.0158214675114
1545.046433500091,1545.0170988970824
1545.046633500091,1545.018375924446
1545.046833500091,1545.0196525544989
1545.047033500091,1545.020928792138
1545.047233500091,1545.0222046422593
1545.0474335000908,1545.0234801097597
1545.0476335000908,1545.0247551995365
1545.0478335000907,1545.0260299164854
1545.0480335000907,1545.0273042655026
1545.0482335000906,1545.0285782514864
1545.0484335000906,1545.0298518793322
1545.0486335000905,1545.0311251539372
1545.0488335000905,1545.0323980801968
1545.0490335000904,1545.0336706630092
1545.0492335000904,1545.0349429072699
1545.0494335000903,1545.036214817876
1545.0496335000903,1545.0374863997242
1545.0498335000902,1545.0387576577111
1545.0500335000902,1545.0400285967326
1545.0502335000901,1545.0412992216866
1545.05043350009,1545.0425695374688
1545.05063350009,1545.043839548975
1545.05083350009,1545.045109261104
1545.05103350009,1545.0463786787504
1545.05123350009,1545.047647806812
1545.0514335000898,1545.048916650185
1545.0516335000898,1545.050185213766
1545.0518335000897,1545.0514535024522
1545.0520335000897,1545.052721521139
1545.0522335000896,1545.053989274724
1545.0524335000896,1545.0552567681034
1545.0526335000895,1545.056524006174
1545.0528335000895,1545.057790993832
1545.0530335000894,1545.0590577359749
1545.0532335000894,1545.0603242374982
1545.0534335000893,1545.0615905032994
1545.0536335000893,1545.0628565382747
1545.0538335000892,1545.064122347321
1545.0540335000892,1545.0653879353345
1545.0542335000891,1545.0666533072124
1545.054433500089,1545.0679184678506
1545.054633500089,1545.0691834221457
1545.054833500089,1545.0704481749951
1545.055033500089,1545.0717127312948
1545.055233500089,1545.072977095942
1545.0554335000888,1545.0742412738323
1545.0556335000888,1545.0755052698626
1545.0558335000887,1545.0767690889309
1545.0560335000887,1545.078032735932
1545.0562335000886,1545.0792962157636
1545.0564335000886,1545.080559533322
1545.0566335000885,1545.0818226935037
1545.0568335000885,1545.0830857012052
1545.0570335000884,1545.0843485613236
1545.0572335000884,1545.0856112787549
1545.0574335000883,1545.0868738583956
1545.0576335000883,1545.0881363051435
1545.0578335000882,1545.0893986238943
1545.0580335000882,1545.0906608195446
1545.0582335000881,1545.0919228969908
1545.058433500088,1545.093184861131
1545.058633500088,1545.09444671686
1545.058833500088,1545.095708469075
1545.059033500088,1545.096970122673
1545.0592335000879,1545.0982316825502
1545.0594335000878,1545.0994931536036
1545.0596335000878,1545.100754540729
1545.0598335000877,1545.102015848824
1545.0600335000877,1545.1032770827846
1545.0602335000876,1545.1045382475081
1545.0604335000876,1545.1057993478898
1545.0606335000875,1545.1070603888281
1545.0608335000875,1545.108321375218
1545.0610335000874,1545.109582311957
1545.0612335000874,1545.1108432039412
1545.0614335000873,1545.1121040560672
1545.0616335000873,1545.113364873233
1545.0618335000872,1545.114625660333
1545.0620335000872,1545.1158864222655
1545.0622335000871,1545.1171471639263
1545.062433500087,1545.118407890213
1545.062633500087,1545.11966860602
1545.062833500087,1545.120929316246
1545.063033500087,1545.1221900257874
1545.0632335000869,1545.1234507395402
1545.0634335000868,1545.1247114624014
1545.0636335000868,1545.1259721992672
1545.0638335000867,1545.1272329550343
1545.0640335000867,1545.1284937345993
1545.0642335000866,1545.1297545428592
1545.0644335000866,1545.1310153847105
1545.0646335000865,1545.1322762650493
1545.0648335000865,1545.133537188773
1545.0650335000864,1545.134798160778
1545.0652335000864,1545.1360591859602
1545.0654335000863,1545.1373202692168
1545.0656335000863,1545.1385814154448
1545.0658335000862,1545.1398426295402
1545.0660335000862,1545.1411039164
1545.0662335000861,1545.1423652809199
1545.066433500086,1545.1436267279976
1545.066633500086,1545.1448882625289
1545.066833500086,1545.1461498894112
1545.067033500086,1545.1474116135407
1545.0672335000859,1545.148673439814
1545.0674335000858,1545.1499353731278
1545.0676335000858,1545.1511974183786
1545.0678335000857,1545.1524595804635
1545.0680335000857,1545.1537218642782
1545.0682335000856,1545.1549842747202
1545.0684335000856,1545.1562468166856
1545.0686335000855,1545.1575094950708
1545.0688335000855,1545.1587723147732
1545.0690335000854,1545.1600352806888
1545.0692335000854,1545.1612983977143
1545.0694335000853,1545.1625616707463
1545.0696335000853,1545.163825104682
1545.0698335000852,1545.1650887044175
1545.0700335000852,1545.1663524748485
1545.0702335000851,1545.1676164208736
1545.070433500085,1545.1688805473877
1545.070633500085,1545.1701448592883
1545.070833500085,1545.171409361472
1545.071033500085,1545.172674058835
1545.0712335000849,1545.1739389562738
1545.0714335000848,1545.175204058686
1545.0716335000848,1545.176469370967
1545.0718335000847,1545.177734898014
1545.0720335000847,1545.1790006447238
1545.0722335000846,1545.1802666159927
1545.0724335000846,1545.1815328167174
1545.0726335000845,1545.182799251794
1545.0728335000845,1545.1840659261204
1545.0730335000844,1545.1853328445918
1545.0732335000844,1545.186600012106
1545.0734335000843,1545.1878674335585
1545.0736335000843,1545.1891351138465
1545.0738335000842,1545.190403057867
1545.0740335000842,1545.191671270516
1545.0742335000841,1545.1929397566905
1545.074433500084,1545.1942085212866
1545.074633500084,1545.1954775692013
1545.074833500084,1545.1967469053309
1545.075033500084,1545.1980165345724
1545.0752335000839,1545.1992864618223
1545.0754335000838,1545.2005566919777
1545.0756335000838,1545.2018272299342
1545.0758335000837,1545.203098080589
1545.0760335000837,1545.2043692488378
1545.0762335000836,1545.205640739579
1545.0764335000836,1545.2069125577082
1545.0766335000835,1545.2081847081215
1545.0768335000835,1545.2094571957168
1545.0770335000834,1545.2107300253892
1545.0772335000834,1545.2120032020368
1545.0774335000833,1545.2132767305552
1545.0776335000833,1545.2145506158413
1545.0778335000832,1545.2158248627918
1545.0780335000832,1545.217099476303
1545.0782335000831,1545.2183744612723
1545.078433500083,1545.2196498225953
1545.078633500083,1545.2209255651694
1545.078833500083,1545.2222016938902
1545.079033500083,1545.2234782136559
1545.0792335000829,1545.2247551293617
1545.0794335000828,1545.2260324459048
1545.0796335000828,1545.227310168182
1545.0798335000827,1545.2285883010893
1545.0800335000827,1545.2298668495241
1545.0802335000826,1545.2311458183817
1545.0804335000826,1545.2324252125604
1545.0806335000825,1545.233705036956
1545.0808335000825,1545.2349852964649
1545.0810335000824,1545.236265995984
1545.0812335000824,1545.2375471404098
1545.0814335000823,1545.2388287346391
1545.0816335000823,1545.2401107835683
1545.0818335000822,1545.2413932920942
1545.0820335000822,1545.2426762651128
1545.082233500082,1545.2439597075218
1545.082433500082,1545.245243624217
1545.082633500082,1545.2465280200954
1545.082833500082,1545.247812900053
1545.083033500082,1545.2490982689872
1545.0832335000819,1545.2503841317944
1545.0834335000818,1545.251670493371
1545.0836335000818,1545.2529573586135
1545.0838335000817,1545.2542447324188
1545.0840335000817,1545.2555326196834
1545.0842335000816,1545.2568210253041
1545.0844335000816,1545.2581099541771
1545.0846335000815,1545.2593994111994
1545.0848335000815,1545.2606894012674
1545.0850335000814,1545.2619799292781
1545.0852335000814,1545.2632710001274
1545.0854335000813,1545.2645626187127
1545.0856335000813,1545.26585478993
1545.0858335000812,1545.2671475186762
1545.0860335000812,1545.2684408098476
1545.086233500081,1545.2697346683417
1545.086433500081,1545.2710290990537
1545.086633500081,1545.2723241068816
1545.086833500081,1545.2736196967212
1545.087033500081,1545.274915873469
1545.0872335000809,1545.2762126420223
1545.0874335000808,1545.2775100072772
1545.0876335000808,1545.2788079741306
1545.0878335000807,1545.280106547479
1545.0880335000807,1545.2814057322191
1545.0882335000806,1545.282705533247
1545.0884335000806,1545.2840059554599
1545.0886335000805,1545.285307003754
1545.0888335000805,1545.2866086830263
1545.0890335000804,1545.2879109981734
1545.0892335000804,1545.2892139540918
1545.0894335000803,1545.290517555678
1545.0896335000803,1545.2918218078282
1545.0898335000802,1545.2931267154402
1545.0900335000802,1545.2944322834096
1545.09023350008,1545.2957385166333
1545.09043350008,1545.297045420008
1545.09063350008,1545.2983529984301
1545.09083350008,1545.2996612567968
1545.09103350008,1545.3009702000036
1545.0912335000799,1545.3022798329487
1545.0914335000798,1545.3035901605267
1545.0916335000798,1545.304901187636
1545.0918335000797,1545.3062129191728
1545.0920335000797,1545.3075253600327
1545.0922335000796,1545.3088385151132
1545.0924335000796,1545.310152389311
1545.0926335000795,1545.3114669875229
1545.0928335000795,1545.3127823146442
1545.0930335000794,1545.314098375573
1545.0932335000794,1545.3154151752053
1545.0934335000793,1545.3167327184374
1545.0936335000792,1545.3180510101663
1545.0938335000792,1545.3193700552886
1545.0940335000791,1545.3206898587011
1545.094233500079,1545.3220104253
1545.094433500079,1545.3233317599825
1545.094633500079,1545.3246538676437
1545.094833500079,1545.3259767531824
1545.095033500079,1545.3273004214939
1545.0952335000788,1545.328624877475
1545.0954335000788,1545.3299501260221
1545.0956335000787,1545.3312761720322
1545.0958335000787,1545.3326030204016
1545.0960335000786,1545.3339306760272
1545.0962335000786,1545.3352591438056
1545.0964335000785,1545.3365884272632
1545.0966335000785,1545.3379185246943
1545.0968335000784,1545.3392494331438
1545.0970335000784,1545.3405811496568
1545.0972335000783,1545.3419136712782
1545.0974335000783,1545.3432469950528
1545.0976335000782,1545.3445811180266
1545.0978335000782,1545.345916037244
1545.0980335000781,1545.3472517497496
1545.098233500078,1545.3485882525893
1545.098433500078,1545.3499255428078
1545.098633500078,1545.3512636174507
1545.098833500078,1545.3526024735618
1545.099033500078,1545.3539421081875
1545.0992335000778,1545.3552825183726
1545.0994335000778,1545.3566237011614
1545.0996335000777,1545.3579656535994
1545.0998335000777,1545.3593083727317
1545.1000335000776,1545.3606518556037
1545.1002335000776,1545.3619960992598
1545.1004335000775,1545.3633411007456
1545.1006335000775,1545.3646868571059
1545.1008335000774,1545.3660333653856
1545.1010335000774,1545.3673806226304
1545.1012335000773,1545.3687286258844
1545.1014335000773,1545.370077372193
1545.1016335000772,1545.3714268586023
1545.1018335000772,1545.372777082156
1545.1020335000771,1545.3741280398997
1545.102233500077,1545.3754797288786
1545.102433500077,1545.3768321461368
1545.102633500077,1545.3781852887207
1545.102833500077,1545.3795391536748
1545.103033500077,1545.3808937380443
1545.1032335000768,1545.382249038874
1545.1034335000768,1545.383605053209
1545.1036335000767,1545.384961778095
1545.1038335000767,1545.386319210576
1545.1040335000766,1545.3876773476975
1545.1042335000766,1545.389036186505
1545.1044335000765,1545.390395724043
1545.1046335000765,1545.3917559573565
1545.1048335000764,1545.3931168834908
1545.1050335000764,1545.3944784994912
1545.1052335000763,1545.3958408024027
1545.1054335000763,1545.3972037892702
1545.1056335000762,1545.3985674571384
1545.1058335000762,1545.3999318030528
1545.1060335000761,1545.4012968240586
1545.106233500076,1545.4026625172003
1545.106433500076,1545.4040288795238
1545.106633500076,1545.4053959080734
1545.106833500076,1545.406763599894
1545.1070335000759,1545.408131952032
1545.1072335000758,1545.409500961531
1545.1074335000758,1545.4108706254367
1545.1076335000757,1545.412240940794
1545.1078335000757,1545.413611904648
1545.1080335000756,1545.4149835140438
1545.1082335000756,1545.416355766026
1545.1084335000755,1545.4177286576407
1545.1086335000755,1545.4191021859322
1545.1088335000754,1545.4204763479459
1545.1090335000754,1545.4218511407264
1545.1092335000753,1545.423226561319
1545.1094335000753,1545.4246026067694
1545.1096335000752,1545.4259792741211
1545.1098335000752,1545.4273565604208
1545.1100335000751,1545.4287344627128
1545.110233500075,1545.4301129780422
1545.110433500075,1545.431492103454
1545.110633500075,1545.4328718359939
1545.110833500075,1545.4342521727058
1545.1110335000749,1545.4356331106355
1545.1112335000748,1545.4370146468282
1545.1114335000748,1545.4383967783283
1545.1116335000747,1545.4397795021819
1545.1118335000747,1545.4411628154332
1545.1120335000746,1545.4425467151275
1545.1122335000746,1545.4439311983092
1545.1124335000745,1545.445316262025
1545.1126335000745,1545.4467019033186
1545.1128335000744,1545.4480881192353
1545.1130335000744,1545.4494749068208
1545.1132335000743,1545.4508622631188
1545.1134335000743,1545.452250185176
1545.1136335000742,1545.4536386700365
1545.1138335000742,1545.4550277147453
1545.1140335000741,1545.4564173163476
1545.114233500074,1545.457807471889
1545.114433500074,1545.4591981784138
1545.114633500074,1545.4605894329673
1545.114833500074,1545.4619812325952
1545.1150335000739,1545.4633735743416
1545.1152335000738,1545.464766455252
1545.1154335000738,1545.4661598723712
1545.1156335000737,1545.467553822745
1545.1158335000737,1545.4689483034174
1545.1160335000736,1545.4703433114346
1545.1162335000736,1545.4717388438405
1545.1164335000735,1545.4731348976811
1545.1166335000735,1545.4745314700012
1545.1168335000734,1545.4759285578457
1545.1170335000734,1545.4773261582598
1545.1172335000733,1545.4787242682883
1545.1174335000733,1545.480122884976
1545.1176335000732,1545.481522005369
1545.1178335000732,1545.4829216265116
1545.1180335000731,1545.484321745449
1545.118233500073,1545.4857223592262
1545.118433500073,1545.4871234648886
1545.118633500073,1545.4885250594807
1545.118833500073,1545.4899271400477
1545.1190335000729,1545.491329703635
1545.1192335000728,1545.4927327472878
1545.1194335000728,1545.494136268051
1545.1196335000727,1545.4955402629685
1545.1198335000727,1545.4969447290878
1545.1200335000726,1545.4983496634513
1545.1202335000726,1545.4997550631058
1545.1204335000725,1545.5011609250955
1545.1206335000725,1545.5025672464662
1545.1208335000724,1545.5039740242626
1545.1210335000724,1545.5053812555293
1545.1212335000723,1545.5067889373117
1545.1214335000723,1545.5081970666554
1545.1216335000722,1545.5096056406053
1545.1218335000722,1545.5110146562056
1545.1220335000721,1545.5124241105027
1545.122233500072,1545.5138340005399
1545.122433500072,1545.5152443233637
1545.122633500072,1545.5166550760187
1545.122833500072,1545.5180662555501
1545.1230335000719,1545.5194778590026
1545.1232335000718,1545.5208898834217
1545.1234335000718,1545.5223023258518
1545.1236335000717,1545.523715183339
1545.1238335000717,1545.5251284529274
1545.1240335000716,1545.5265421316626
1545.1242335000716,1545.5279562165895
1545.1244335000715,1545.5293707047533
1545.1246335000715,1545.530785593199
1545.1248335000714,1545.5322008789715
1545.1250335000714,1545.5336165591157
1545.1252335000713,1545.535032630677
1545.1254335000713,1545.5364490907004
1545.1256335000712,1545.5378659362307
1545.1258335000712,1545.5392831643137
1545.1260335000711,1545.540700771994
1545.126233500071,1545.5421187563159
1545.126433500071,1545.5435371143255
1545.126633500071,1545.5449558430673
1545.126833500071,1545.5463749395872
1545.1270335000709,1545.5477944009292
1545.1272335000708,1545.5492142241387
1545.1274335000708,1545.5506344062612
1545.1276335000707,1545.5520549443413
1545.1278335000707,1545.5534758354245
1545.1280335000706,1545.5548970765553
1545.1282335000706,1545.556318664779
1545.1284335000705,1545.5577405971405
1545.1286335000705,1545.559162870685
1545.1288335000704,1545.5605854824582
1545.1290335000704,1545.562008429504
1545.1292335000703,1545.563431708868
